t lambda v x y z
27.065000 0.706209 999.922571 26.441195 58.758210 29.379105
27.070000 0.706555 999.922571 26.410082 58.689071 29.344535
27.075000 0.706900 999.922571 26.378969 58.619931 29.309966
27.080000 0.707246 999.922571 26.347856 58.550791 29.275396
27.085000 0.707592 999.922571 26.316743 58.481652 29.240826
27.090000 0.707937 999.922571 26.285630 58.412512 29.206256
27.095000 0.708283 999.922571 26.254518 58.343373 29.171686
27.100000 0.708629 999.922571 26.223405 58.274233 29.137116
27.105000 0.708975 999.922571 26.192292 58.205093 29.102547
27.110000 0.709320 999.922571 26.161179 58.135954 29.067977
27.115000 0.709666 999.922571 26.130066 58.066814 29.033407
27.120000 0.710012 999.922571 26.098953 57.997674 28.998837
27.125000 0.710357 999.922571 26.067841 57.928535 28.964267
27.130000 0.710703 999.922571 26.036728 57.859395 28.929698
27.135000 0.711049 999.922571 26.005615 57.790256 28.895128
27.140000 0.711394 999.922571 25.974502 57.721116 28.860558
27.145000 0.711740 999.922571 25.943389 57.651976 28.825988
27.150000 0.712086 999.922571 25.912276 57.582837 28.791418
27.155000 0.712432 999.922571 25.881164 57.513697 28.756848
27.160000 0.712777 999.922571 25.850051 57.444557 28.722279
27.165000 0.713123 999.922571 25.818938 57.375418 28.687709
27.170000 0.713469 999.922571 25.787825 57.306278 28.653139
27.175000 0.713814 999.922571 25.756712 57.237138 28.618569
27.180000 0.714160 999.922571 25.725599 57.167999 28.583999
27.185000 0.714506 999.922571 25.694487 57.098859 28.549430
27.190000 0.714851 999.922571 25.663374 57.029720 28.514860
27.195000 0.715197 999.922571 25.632261 56.960580 28.480290
27.200000 0.715543 999.922571 25.601148 56.891440 28.445720
27.205000 0.715888 999.922571 25.570035 56.822301 28.411150
27.210000 0.716234 999.922571 25.538922 56.753161 28.376581
27.215000 0.716580 999.922571 25.507810 56.684021 28.342011
27.220000 0.716926 999.922571 25.476697 56.614882 28.307441
27.225000 0.717271 999.922571 25.445584 56.545742 28.272871
27.230000 0.717617 999.922571 25.414471 56.476603 28.238301
27.235000 0.717963 999.922571 25.383358 56.407463 28.203731
27.240000 0.718308 999.922571 25.352245 56.338323 28.169162
27.245000 0.718654 999.922571 25.321133 56.269184 28.134592
27.250000 0.719000 999.922571 25.290020 56.200044 28.100022
27.255000 0.719345 999.922571 25.258907 56.130904 28.065452
27.260000 0.719691 999.922571 25.227794 56.061765 28.030882
27.265000 0.720037 999.922571 25.196681 55.992625 27.996313
27.270000 0.720383 999.922571 25.165568 55.923485 27.961743
27.275000 0.720728 999.922571 25.134456 55.854346 27.927173
27.280000 0.721074 999.922571 25.103343 55.785206 27.892603
27.285000 0.721420 999.922571 25.072230 55.716067 27.858033
27.290000 0.721765 999.922571 25.041117 55.646927 27.823463
27.295000 0.722111 999.922571 25.010004 55.577787 27.788894
27.300000 0.722457 999.922571 24.978891 55.508648 27.754324
27.305000 0.722802 999.922571 24.947779 55.439508 27.719754
27.310000 0.723148 999.922571 24.916666 55.370368 27.685184
27.315000 0.723494 999.922571 24.885553 55.301229 27.650614
27.320000 0.723840 999.922571 24.854440 55.232089 27.616045
27.325000 0.724185 999.922571 24.823327 55.162950 27.581475
27.330000 0.724531 999.922571 24.792214 55.093810 27.546905
27.335000 0.724877 999.922571 24.761102 55.024670 27.512335
27.340000 0.725222 999.922571 24.729989 54.955531 27.477765
27.345000 0.725568 999.922571 24.698876 54.886391 27.443196
27.350000 0.725914 999.922571 24.667763 54.817251 27.408626
27.355000 0.726259 999.922571 24.636650 54.748112 27.374056
27.360000 0.726605 999.922571 24.605537 54.678972 27.339486
27.365000 0.726951 999.922571 24.574425 54.609832 27.304916
27.370000 0.727297 999.922571 24.543312 54.540693 27.270346
27.375000 0.727642 999.922571 24.512199 54.471553 27.235777
27.380000 0.727988 999.922571 24.481086 54.402414 27.201207
27.385000 0.728334 999.922571 24.449973 54.333274 27.166637
27.390000 0.728679 999.922571 24.418860 54.264134 27.132067
27.395000 0.729025 999.922571 24.387748 54.194995 27.097497
27.400000 0.729371 999.922571 24.356635 54.125855 27.062928
27.405000 0.729716 999.922571 24.325522 54.056715 27.028358
27.410000 0.730062 999.922571 24.294409 53.987576 26.993788
27.415000 0.730408 999.922571 24.263296 53.918436 26.959218
27.420000 0.730754 999.922571 24.232183 53.849297 26.924648
27.425000 0.731099 999.922571 24.201071 53.780157 26.890078
27.430000 0.731445 999.922571 24.169958 53.711017 26.855509
27.435000 0.731791 999.922571 24.138845 53.641878 26.820939
27.440000 0.732136 999.922571 24.107732 53.572738 26.786369
27.445000 0.732482 999.922571 24.076619 53.503598 26.751799
27.450000 0.732828 999.922571 24.045506 53.434459 26.717229
27.455000 0.733173 999.922571 24.014394 53.365319 26.682660
27.460000 0.733519 999.922571 23.983281 53.296180 26.648090
27.465000 0.733865 999.922571 23.952168 53.227040 26.613520
27.470000 0.734210 999.922571 23.921055 53.157900 26.578950
27.475000 0.734556 999.922571 23.889942 53.088761 26.544380
27.480000 0.734902 999.922571 23.858829 53.019621 26.509810
27.485000 0.735248 999.922571 23.827717 52.950481 26.475241
27.490000 0.735593 999.922571 23.796604 52.881342 26.440671
27.495000 0.735939 999.922571 23.765491 52.812202 26.406101
27.500000 0.736285 999.922571 23.734378 52.743062 26.371531
27.505000 0.736630 999.922571 23.703265 52.673923 26.336961
27.510000 0.736976 999.922571 23.672152 52.604783 26.302392
27.515000 0.737322 999.922571 23.641040 52.535644 26.267822
27.520000 0.737667 999.922571 23.609927 52.466504 26.233252
27.525000 0.738013 999.922571 23.578814 52.397364 26.198682
27.530000 0.738359 999.922571 23.547701 52.328225 26.164112
27.535000 0.738705 999.922571 23.516588 52.259085 26.129543
27.540000 0.739050 999.922571 23.485475 52.189945 26.094973
27.545000 0.739396 999.922571 23.454363 52.120806 26.060403
27.550000 0.739742 999.922571 23.423250 52.051666 26.025833
27.555000 0.740087 999.922571 23.392137 51.982527 25.991263
27.560000 0.740433 999.922571 23.361024 51.913387 25.956693
27.565000 0.740779 999.922571 23.329911 51.844247 25.922124
27.570000 0.741124 999.922571 23.298798 51.775108 25.887554
27.575000 0.741470 999.922571 23.267686 51.705968 25.852984
27.580000 0.741816 999.922571 23.236573 51.636828 25.818414
27.585000 0.742162 999.922571 23.205460 51.567689 25.783844
27.590000 0.742507 999.922571 23.174347 51.498549 25.749275
27.595000 0.742853 999.922571 23.143234 51.429409 25.714705
27.600000 0.743199 999.922571 23.112121 51.360270 25.680135
27.605000 0.743544 999.922571 23.081009 51.291130 25.645565
27.610000 0.743890 999.922571 23.049896 51.221991 25.610995
27.615000 0.744236 999.922571 23.018783 51.152851 25.576425
27.620000 0.744581 999.922571 22.987670 51.083711 25.541856
27.625000 0.744927 999.922571 22.956557 51.014572 25.507286
27.630000 0.745273 999.922571 22.925444 50.945432 25.472716
27.635000 0.745619 999.922571 22.894332 50.876292 25.438146
27.640000 0.745964 999.922571 22.863219 50.807153 25.403576
27.645000 0.746310 999.922571 22.832106 50.738013 25.369007
27.650000 0.746656 999.922571 22.800993 50.668874 25.334437
27.655000 0.747001 999.922571 22.769880 50.599734 25.299867
27.660000 0.747347 999.922571 22.738767 50.530594 25.265297
27.665000 0.747693 999.922571 22.707655 50.461455 25.230727
27.670000 0.748038 999.922571 22.676542 50.392315 25.196158
27.675000 0.748384 999.922571 22.645429 50.323175 25.161588
27.680000 0.748730 999.922571 22.614316 50.254036 25.127018
27.685000 0.749076 999.922571 22.583203 50.184896 25.092448
27.690000 0.749421 999.922571 22.552090 50.115757 25.057878
27.695000 0.749767 999.922571 22.520978 50.046617 25.023308
27.700000 0.750113 999.922571 22.489865 49.977477 24.988739
27.705000 0.750458 999.922571 22.458752 49.908338 24.954169
27.710000 0.750804 999.922571 22.427639 49.839198 24.919599
27.715000 0.751150 999.922571 22.396526 49.770058 24.885029
27.720000 0.751495 999.922571 22.365413 49.700919 24.850459
27.725000 0.751841 999.922571 22.334301 49.631779 24.815890
27.730000 0.752187 999.922571 22.303188 49.562639 24.781320
27.735000 0.752533 999.922571 22.272075 49.493500 24.746750
27.740000 0.752878 999.922571 22.240962 49.424360 24.712180
27.745000 0.753224 999.922571 22.209849 49.355221 24.677610
27.750000 0.753570 999.922571 22.178736 49.286081 24.643040
27.755000 0.753915 999.922571 22.147624 49.216941 24.608471
27.760000 0.754261 999.922571 22.116511 49.147802 24.573901
27.765000 0.754607 999.922571 22.085398 49.078662 24.539331
27.770000 0.754952 999.922571 22.054285 49.009522 24.504761
27.775000 0.755298 999.922571 22.023172 48.940383 24.470191
27.780000 0.755644 999.922571 21.992059 48.871243 24.435622
27.785000 0.755989 999.922571 21.960947 48.802104 24.401052
27.790000 0.756335 999.922571 21.929834 48.732964 24.366482
27.795000 0.756681 999.922571 21.898721 48.663824 24.331912
27.800000 0.757027 999.922571 21.867608 48.594685 24.297342
27.805000 0.757372 999.922571 21.836495 48.525545 24.262772
27.810000 0.757718 999.922571 21.805382 48.456405 24.228203
27.815000 0.758064 999.922571 21.774270 48.387266 24.193633
27.820000 0.758409 999.922571 21.743157 48.318126 24.159063
27.825000 0.758755 999.922571 21.712044 48.248986 24.124493
27.830000 0.759101 999.922571 21.680931 48.179847 24.089923
27.835000 0.759446 999.922571 21.649818 48.110707 24.055354
27.840000 0.759792 999.922571 21.618705 48.041568 24.020784
27.845000 0.760138 999.922571 21.587593 47.972428 23.986214
27.850000 0.760484 999.922571 21.556480 47.903288 23.951644
27.855000 0.760829 999.922571 21.525367 47.834149 23.917074
27.860000 0.761175 999.922571 21.494254 47.765009 23.882505
27.865000 0.761521 999.922571 21.463141 47.695869 23.847935
27.870000 0.761866 999.922571 21.432028 47.626730 23.813365
27.875000 0.762212 999.922571 21.400916 47.557590 23.778795
27.880000 0.762558 999.922571 21.369803 47.488451 23.744225
27.885000 0.762903 999.922571 21.338690 47.419311 23.709655
27.890000 0.763249 999.922571 21.307577 47.350171 23.675086
27.895000 0.763595 999.922571 21.276464 47.281032 23.640516
27.900000 0.763941 999.922571 21.245351 47.211892 23.605946
27.905000 0.764286 999.922571 21.214239 47.142752 23.571376
27.910000 0.764632 999.922571 21.183126 47.073613 23.536806
27.915000 0.764978 999.922571 21.152013 47.004473 23.502237
27.920000 0.765323 999.922571 21.120900 46.935333 23.467667
27.925000 0.765669 999.922571 21.089787 46.866194 23.433097
27.930000 0.766015 999.922571 21.058674 46.797054 23.398527
27.935000 0.766360 999.922571 21.027562 46.727915 23.363957
27.940000 0.766706 999.922571 20.996449 46.658775 23.329387
27.945000 0.767052 999.922571 20.965336 46.589635 23.294818
27.950000 0.767398 999.922571 20.934223 46.520496 23.260248
27.955000 0.767743 999.922571 20.903110 46.451356 23.225678
27.960000 0.768089 999.922571 20.871997 46.382216 23.191108
27.965000 0.768435 999.922571 20.840885 46.313077 23.156538
27.970000 0.768780 999.922571 20.809772 46.243937 23.121969
27.975000 0.769126 999.922571 20.778659 46.174798 23.087399
27.980000 0.769472 999.922571 20.747546 46.105658 23.052829
27.985000 0.769817 999.922571 20.716433 46.036518 23.018259
27.990000 0.770163 999.922571 20.685320 45.967379 22.983689
27.995000 0.770509 999.922571 20.654208 45.898239 22.949120
28.000000 0.770855 999.922571 20.623095 45.829099 22.914550
28.005000 0.771200 999.922571 20.591982 45.759960 22.879980
28.010000 0.771546 999.922571 20.560869 45.690820 22.845410
28.015000 0.771892 999.922571 20.529756 45.621681 22.810840
28.020000 0.772237 999.922571 20.498643 45.552541 22.776270
28.025000 0.772583 999.922571 20.467531 45.483401 22.741701
28.030000 0.772929 999.922571 20.436418 45.414262 22.707131
28.035000 0.773274 999.922571 20.405305 45.345122 22.672561
28.040000 0.773620 999.922571 20.374192 45.275982 22.637991
28.045000 0.773966 999.922571 20.343079 45.206843 22.603421
28.050000 0.774311 999.922571 20.311966 45.137703 22.568852
28.055000 0.774657 999.922571 20.280854 45.068563 22.534282
28.060000 0.775003 999.922571 20.249741 44.999424 22.499712
28.065000 0.775349 999.922571 20.218628 44.930284 22.465142
28.070000 0.775694 999.922571 20.187515 44.861145 22.430572
28.075000 0.776040 999.922571 20.156402 44.792005 22.396002
28.080000 0.776386 999.922571 20.125289 44.722865 22.361433
28.085000 0.776731 999.922571 20.094177 44.653726 22.326863
28.090000 0.777077 999.922571 20.063064 44.584586 22.292293
28.095000 0.777423 999.922571 20.031951 44.515446 22.257723
28.100000 0.777768 999.922571 20.000838 44.446307 22.223153
28.105000 0.778114 999.922571 19.969725 44.377167 22.188584
28.110000 0.778460 999.922571 19.938612 44.308028 22.154014
28.115000 0.778806 999.922571 19.907500 44.238888 22.119444
28.120000 0.779151 999.922571 19.876387 44.169748 22.084874
28.125000 0.779497 999.922571 19.845274 44.100609 22.050304
28.130000 0.779843 999.922571 19.814161 44.031469 22.015735
28.135000 0.780188 999.922571 19.783048 43.962329 21.981165
28.140000 0.780534 999.922571 19.751935 43.893190 21.946595
28.145000 0.780880 999.922571 19.720823 43.824050 21.912025
28.150000 0.781225 999.922571 19.689710 43.754910 21.877455
28.155000 0.781571 999.922571 19.658597 43.685771 21.842885
28.160000 0.781917 999.922571 19.627484 43.616631 21.808316
28.165000 0.782263 999.922571 19.596371 43.547492 21.773746
28.170000 0.782608 999.922571 19.565258 43.478352 21.739176
28.175000 0.782954 999.922571 19.534146 43.409212 21.704606
28.180000 0.783300 999.922571 19.503033 43.340073 21.670036
28.185000 0.783645 999.922571 19.471920 43.270933 21.635467
28.190000 0.783991 999.922571 19.440807 43.201793 21.600897
28.195000 0.784337 999.922571 19.409694 43.132654 21.566327
28.200000 0.784682 999.922571 19.378581 43.063514 21.531757
28.205000 0.785028 999.922571 19.347469 42.994375 21.497187
28.210000 0.785374 999.922571 19.316356 42.925235 21.462617
28.215000 0.785720 999.922571 19.285243 42.856095 21.428048
28.220000 0.786065 999.922571 19.254130 42.786956 21.393478
28.225000 0.786411 999.922571 19.223017 42.717816 21.358908
28.230000 0.786757 999.922571 19.191904 42.648676 21.324338
28.235000 0.787102 999.922571 19.160792 42.579537 21.289768
28.240000 0.787448 999.922571 19.129679 42.510397 21.255199
28.245000 0.787794 999.922571 19.098566 42.441258 21.220629
28.250000 0.788139 999.922571 19.067453 42.372118 21.186059
28.255000 0.788485 999.922571 19.036340 42.302978 21.151489
28.260000 0.788831 999.922571 19.005227 42.233839 21.116919
28.265000 0.789177 999.922571 18.974115 42.164699 21.082349
28.270000 0.789522 999.922571 18.943002 42.095559 21.047780
28.275000 0.789868 999.922571 18.911889 42.026420 21.013210
28.280000 0.790214 999.922571 18.880776 41.957280 20.978640
28.285000 0.790559 999.922571 18.849663 41.888140 20.944070
28.290000 0.790905 999.922571 18.818550 41.819001 20.909500
28.295000 0.791251 999.922571 18.787438 41.749861 20.874931
28.300000 0.791596 999.922571 18.756325 41.680722 20.840361
28.305000 0.791942 999.922571 18.725212 41.611582 20.805791
28.310000 0.792288 999.922571 18.694099 41.542442 20.771221
28.315000 0.792633 999.922571 18.662986 41.473303 20.736651
28.320000 0.792979 999.922571 18.631873 41.404163 20.702082
28.325000 0.793325 999.922571 18.600761 41.335023 20.667512
28.330000 0.793671 999.922571 18.569648 41.265884 20.632942
28.335000 0.794016 999.922571 18.538535 41.196744 20.598372
28.340000 0.794362 999.922571 18.507422 41.127605 20.563802
28.345000 0.794708 999.922571 18.476309 41.058465 20.529232
28.350000 0.795053 999.922571 18.445196 40.989325 20.494663
28.355000 0.795399 999.922571 18.414084 40.920186 20.460093
28.360000 0.795745 999.922571 18.382971 40.851046 20.425523
28.365000 0.796090 999.922571 18.351858 40.781906 20.390953
28.370000 0.796436 999.922571 18.320745 40.712767 20.356383
28.375000 0.796782 999.922571 18.289632 40.643627 20.321814
28.380000 0.797128 999.922571 18.258519 40.574487 20.287244
28.385000 0.797473 999.922571 18.227407 40.505348 20.252674
28.390000 0.797819 999.922571 18.196294 40.436208 20.218104
28.395000 0.798165 999.922571 18.165181 40.367069 20.183534
28.400000 0.798510 999.922571 18.134068 40.297929 20.148964
28.405000 0.798856 999.922571 18.102955 40.228789 20.114395
28.410000 0.799202 999.922571 18.071842 40.159650 20.079825
28.415000 0.799547 999.922571 18.040730 40.090510 20.045255
28.420000 0.799893 999.922571 18.009617 40.021370 20.010685
28.425000 0.800239 999.922571 17.978504 39.952231 19.976115
28.430000 0.800585 999.922571 17.947391 39.883091 19.941546
28.435000 0.800930 999.922571 17.916278 39.813952 19.906976
28.440000 0.801276 999.922571 17.885165 39.744812 19.872406
28.445000 0.801622 999.922571 17.854053 39.675672 19.837836
28.450000 0.801967 999.922571 17.822940 39.606533 19.803266
28.455000 0.802313 999.922571 17.791827 39.537393 19.768697
28.460000 0.802659 999.922571 17.760714 39.468253 19.734127
28.465000 0.803004 999.922571 17.729601 39.399114 19.699557
28.470000 0.803350 999.922571 17.698488 39.329974 19.664987
28.475000 0.803696 999.922571 17.667376 39.260834 19.630417
28.480000 0.804042 999.922571 17.636263 39.191695 19.595847
